subject_id,sl_reference_db,test_freq,mod_freq,mod_type,masker_itd_us,itd_us,track,trial_no,level_db,response,is_reversal
P01,-82.0,500.0,250.0,None,4000,600,B,91,-42.0000,continuous,0
P01,-82.0,500.0,250.0,None,4000,600,B,92,-41.0000,continuous,0
P01,-82.0,500.0,250.0,None,4000,600,B,93,-41.0000,continuous,0
P01,-82.0,500.0,250.0,None,4000,600,B,94,-40.0000,continuous,0
P01,-82.0,500.0,250.0,None,4000,600,B,95,-40.0000,continuous,0
P01,-82.0,500.0,250.0,None,4000,600,B,96,-39.0000,continuous,0
P01,-82.0,500.0,250.0,None,4000,600,B,97,-39.0000,continuous,0
P01,-82.0,500.0,250.0,None,4000,600,B,98,-38.0000,continuous,0
P01,-82.0,500.0,250.0,None,4000,600,B,99,-38.0000,continuous,0
P01,-82.0,500.0,250.0,None,4000,600,B,100,-39.0000,pulsating,1
P01,-82.0,500.0,250.0,None,4000,600,B,101,-40.0000,pulsating,0
P01,-82.0,500.0,250.0,None,4000,600,B,102,-41.0000,pulsating,0
P01,-82.0,500.0,250.0,None,4000,600,B,103,-41.0000,continuous,0
P01,-82.0,500.0,250.0,None,4000,600,B,104,-40.0000,continuous,1
P01,-82.0,500.0,250.0,None,4000,600,B,105,-40.0000,continuous,0
P01,-82.0,500.0,250.0,None,4000,600,B,106,-39.0000,continuous,0
P01,-82.0,500.0,250.0,None,4000,600,B,107,-39.0000,continuous,0
P01,-82.0,500.0,250.0,None,4000,600,B,108,-40.0000,pulsating,1
P01,-82.0,500.0,250.0,None,4000,600,B,109,-41.0000,pulsating,0
P01,-82.0,500.0,250.0,None,4000,600,B,110,-42.0000,pulsating,0
P01,-82.0,500.0,250.0,None,4000,600,B,111,-42.0000,continuous,0
P01,-82.0,500.0,250.0,None,4000,600,B,112,-43.0000,pulsating,0
P01,-82.0,500.0,250.0,None,4000,600,B,113,-43.0000,continuous,0
P01,-82.0,500.0,250.0,None,4000,600,B,114,-42.0000,continuous,1
P01,-82.0,500.0,250.0,None,4000,600,B,115,-42.0000,continuous,0
P01,-82.0,500.0,250.0,None,4000,600,B,116,-41.0000,continuous,0
P01,-82.0,500.0,250.0,None,4000,600,B,117,-41.0000,continuous,0
P01,-82.0,500.0,250.0,None,4000,600,B,118,-42.0000,pulsating,1
